geometry_id,mesh_id,clscale,clmax,mesh_filepath
spheroid_rx_4.678_rz_3.015,spheroid_rx_4.678_rz_3.015_NTheta_0,,,
spheroid_rx_3.513_rz_3.282,spheroid_rx_3.513_rz_3.282_NTheta_0,,,
spheroid_rx_2.018_rz_4.457,spheroid_rx_2.018_rz_4.457_NTheta_0,,,
spheroid_rx_7.787_rz_8.329,spheroid_rx_7.787_rz_8.329_NTheta_0,,,
spheroid_rx_9.639_rz_0.428,spheroid_rx_9.639_rz_0.428_NTheta_0,,,
spheroid_rx_9.394_rz_9.35,spheroid_rx_9.394_rz_9.35_NTheta_0,,,
spheroid_rx_1.769_rz_7.754,spheroid_rx_1.769_rz_7.754_NTheta_0,,,
spheroid_rx_0.154_rz_5.846,spheroid_rx_0.154_rz_5.846_NTheta_0,,,
spheroid_rx_0.33_rz_5.162,spheroid_rx_0.33_rz_5.162_NTheta_0,,,
spheroid_rx_3.023_rz_7.003,spheroid_rx_3.023_rz_7.003_NTheta_0,,,
spheroid_rx_6.879_rz_4.212,spheroid_rx_6.879_rz_4.212_NTheta_0,,,
spheroid_rx_6.432_rz_1.396,spheroid_rx_6.432_rz_1.396_NTheta_0,,,
spheroid_rx_6.804_rz_2.731,spheroid_rx_6.804_rz_2.731_NTheta_0,,,
spheroid_rx_4.506_rz_5.068,spheroid_rx_4.506_rz_5.068_NTheta_0,,,
spheroid_rx_8.173_rz_4.241,spheroid_rx_8.173_rz_4.241_NTheta_0,,,
spheroid_rx_5.966_rz_6.549,spheroid_rx_5.966_rz_6.549_NTheta_0,,,
spheroid_rx_1.952_rz_5.844,spheroid_rx_1.952_rz_5.844_NTheta_0,,,
spheroid_rx_2.108_rz_1.858,spheroid_rx_2.108_rz_1.858_NTheta_0,,,
spheroid_rx_0.17_rz_3.751,spheroid_rx_0.17_rz_3.751_NTheta_0,,,
spheroid_rx_5.304_rz_5.486,spheroid_rx_5.304_rz_5.486_NTheta_0,,,
spheroid_rx_8.778_rz_3.264,spheroid_rx_8.778_rz_3.264_NTheta_0,,,
spheroid_rx_1.473_rz_2.929,spheroid_rx_1.473_rz_2.929_NTheta_0,,,
spheroid_rx_6.02_rz_2.213,spheroid_rx_6.02_rz_2.213_NTheta_0,,,
spheroid_rx_8.042_rz_9.624,spheroid_rx_8.042_rz_9.624_NTheta_0,,,
spheroid_rx_5.423_rz_4.363,spheroid_rx_5.423_rz_4.363_NTheta_0,,,
spheroid_rx_7.508_rz_3.939,spheroid_rx_7.508_rz_3.939_NTheta_0,,,
spheroid_rx_9.689_rz_3.933,spheroid_rx_9.689_rz_3.933_NTheta_0,,,
spheroid_rx_2.534_rz_8.832,spheroid_rx_2.534_rz_8.832_NTheta_0,,,
spheroid_rx_8.167_rz_4.037,spheroid_rx_8.167_rz_4.037_NTheta_0,,,
spheroid_rx_8.038_rz_6.362,spheroid_rx_8.038_rz_6.362_NTheta_0,,,
spheroid_rx_3.857_rz_0.102,spheroid_rx_3.857_rz_0.102_NTheta_0,,,
spheroid_rx_9.073_rz_1.536,spheroid_rx_9.073_rz_1.536_NTheta_0,,,
spheroid_rx_5.32_rz_5.45,spheroid_rx_5.32_rz_5.45_NTheta_0,,,
spheroid_rx_1.518_rz_8.343,spheroid_rx_1.518_rz_8.343_NTheta_0,,,
spheroid_rx_9.008_rz_9.169,spheroid_rx_9.008_rz_9.169_NTheta_0,,,
spheroid_rx_8.882_rz_2.307,spheroid_rx_8.882_rz_2.307_NTheta_0,,,
spheroid_rx_3.683_rz_4.857,spheroid_rx_3.683_rz_4.857_NTheta_0,,,
spheroid_rx_3.843_rz_9.381,spheroid_rx_3.843_rz_9.381_NTheta_0,,,
spheroid_rx_8.389_rz_7.239,spheroid_rx_8.389_rz_7.239_NTheta_0,,,
spheroid_rx_4.255_rz_0.022,spheroid_rx_4.255_rz_0.022_NTheta_0,,,
spheroid_rx_6.067_rz_8.832,spheroid_rx_6.067_rz_8.832_NTheta_0,,,
spheroid_rx_9.986_rz_3.053,spheroid_rx_9.986_rz_3.053_NTheta_0,,,
spheroid_rx_7.693_rz_3.946,spheroid_rx_7.693_rz_3.946_NTheta_0,,,
spheroid_rx_7.116_rz_1.975,spheroid_rx_7.116_rz_1.975_NTheta_0,,,
spheroid_rx_0.719_rz_7.216,spheroid_rx_0.719_rz_7.216_NTheta_0,,,
spheroid_rx_3.51_rz_5.391,spheroid_rx_3.51_rz_5.391_NTheta_0,,,
spheroid_rx_1.111_rz_3.363,spheroid_rx_1.111_rz_3.363_NTheta_0,,,
spheroid_rx_5.866_rz_4.393,spheroid_rx_5.866_rz_4.393_NTheta_0,,,
spheroid_rx_1.101_rz_0.945,spheroid_rx_1.101_rz_0.945_NTheta_0,,,
spheroid_rx_7.249_rz_1.847,spheroid_rx_7.249_rz_1.847_NTheta_0,,,
spheroid_rx_7.033_rz_1.136,spheroid_rx_7.033_rz_1.136_NTheta_0,,,
spheroid_rx_2.083_rz_8.778,spheroid_rx_2.083_rz_8.778_NTheta_0,,,
spheroid_rx_6.165_rz_1.558,spheroid_rx_6.165_rz_1.558_NTheta_0,,,
spheroid_rx_9.035_rz_6.261,spheroid_rx_9.035_rz_6.261_NTheta_0,,,
spheroid_rx_4.861_rz_3.561,spheroid_rx_4.861_rz_3.561_NTheta_0,,,
spheroid_rx_4.065_rz_6.526,spheroid_rx_4.065_rz_6.526_NTheta_0,,,
spheroid_rx_3.351_rz_0.389,spheroid_rx_3.351_rz_0.389_NTheta_0,,,
spheroid_rx_1.66_rz_0.532,spheroid_rx_1.66_rz_0.532_NTheta_0,,,
spheroid_rx_5.834_rz_5.507,spheroid_rx_5.834_rz_5.507_NTheta_0,,,
spheroid_rx_7.329_rz_0.879,spheroid_rx_7.329_rz_0.879_NTheta_0,,,
spheroid_rx_3.061_rz_1.866,spheroid_rx_3.061_rz_1.866_NTheta_0,,,
spheroid_rx_2.373_rz_6.987,spheroid_rx_2.373_rz_6.987_NTheta_0,,,
spheroid_rx_3.882_rz_3.502,spheroid_rx_3.882_rz_3.502_NTheta_0,,,
spheroid_rx_2.995_rz_5.943,spheroid_rx_2.995_rz_5.943_NTheta_0,,,
spheroid_rx_1.469_rz_0.204,spheroid_rx_1.469_rz_0.204_NTheta_0,,,
spheroid_rx_3.977_rz_2.456,spheroid_rx_3.977_rz_2.456_NTheta_0,,,
spheroid_rx_0.718_rz_4.388,spheroid_rx_0.718_rz_4.388_NTheta_0,,,
spheroid_rx_9.157_rz_5.622,spheroid_rx_9.157_rz_5.622_NTheta_0,,,
spheroid_rx_0.967_rz_8.244,spheroid_rx_0.967_rz_8.244_NTheta_0,,,
spheroid_rx_8.158_rz_0.103,spheroid_rx_8.158_rz_0.103_NTheta_0,,,
spheroid_rx_2.861_rz_7.803,spheroid_rx_2.861_rz_7.803_NTheta_0,,,
spheroid_rx_8.873_rz_0.195,spheroid_rx_8.873_rz_0.195_NTheta_0,,,
spheroid_rx_6.641_rz_9.014,spheroid_rx_6.641_rz_9.014_NTheta_0,,,
spheroid_rx_0.843_rz_3.384,spheroid_rx_0.843_rz_3.384_NTheta_0,,,
spheroid_rx_7.162_rz_4.635,spheroid_rx_7.162_rz_4.635_NTheta_0,,,
spheroid_rx_8.917_rz_4.203,spheroid_rx_8.917_rz_4.203_NTheta_0,,,
spheroid_rx_5.324_rz_4.341,spheroid_rx_5.324_rz_4.341_NTheta_0,,,
spheroid_rx_0.272_rz_2.694,spheroid_rx_0.272_rz_2.694_NTheta_0,,,
spheroid_rx_0.158_rz_5.867,spheroid_rx_0.158_rz_5.867_NTheta_0,,,
spheroid_rx_6.075_rz_1.711,spheroid_rx_6.075_rz_1.711_NTheta_0,,,
spheroid_rx_1.41_rz_6.388,spheroid_rx_1.41_rz_6.388_NTheta_0,,,
spheroid_rx_3.413_rz_5.0,spheroid_rx_3.413_rz_5.0_NTheta_0,,,
spheroid_rx_0.3_rz_3.815,spheroid_rx_0.3_rz_3.815_NTheta_0,,,
spheroid_rx_9.147_rz_5.012,spheroid_rx_9.147_rz_5.012_NTheta_0,,,
spheroid_rx_5.589_rz_7.971,spheroid_rx_5.589_rz_7.971_NTheta_0,,,
spheroid_rx_5.055_rz_7.823,spheroid_rx_5.055_rz_7.823_NTheta_0,,,
spheroid_rx_1.509_rz_6.213,spheroid_rx_1.509_rz_6.213_NTheta_0,,,
spheroid_rx_3.108_rz_4.906,spheroid_rx_3.108_rz_4.906_NTheta_0,,,
spheroid_rx_3.362_rz_8.082,spheroid_rx_3.362_rz_8.082_NTheta_0,,,
spheroid_rx_3.071_rz_4.727,spheroid_rx_3.071_rz_4.727_NTheta_0,,,
spheroid_rx_5.498_rz_0.321,spheroid_rx_5.498_rz_0.321_NTheta_0,,,
spheroid_rx_0.153_rz_4.882,spheroid_rx_0.153_rz_4.882_NTheta_0,,,
spheroid_rx_9.311_rz_8.556,spheroid_rx_9.311_rz_8.556_NTheta_0,,,
spheroid_rx_1.131_rz_6.813,spheroid_rx_1.131_rz_6.813_NTheta_0,,,
spheroid_rx_1.521_rz_3.332,spheroid_rx_1.521_rz_3.332_NTheta_0,,,
spheroid_rx_6.97_rz_7.785,spheroid_rx_6.97_rz_7.785_NTheta_0,,,
spheroid_rx_2.538_rz_5.636,spheroid_rx_2.538_rz_5.636_NTheta_0,,,
spheroid_rx_8.592_rz_1.077,spheroid_rx_8.592_rz_1.077_NTheta_0,,,
spheroid_rx_2.492_rz_5.739,spheroid_rx_2.492_rz_5.739_NTheta_0,,,
spheroid_rx_4.989_rz_5.31,spheroid_rx_4.989_rz_5.31_NTheta_0,,,
spheroid_rx_9.32_rz_0.014,spheroid_rx_9.32_rz_0.014_NTheta_0,,,
spheroid_rx_5.681_rz_2.44,spheroid_rx_5.681_rz_2.44_NTheta_0,,,
spheroid_rx_1.142_rz_8.154,spheroid_rx_1.142_rz_8.154_NTheta_0,,,
spheroid_rx_2.749_rz_1.729,spheroid_rx_2.749_rz_1.729_NTheta_0,,,
spheroid_rx_3.496_rz_1.966,spheroid_rx_3.496_rz_1.966_NTheta_0,,,
spheroid_rx_3.267_rz_3.092,spheroid_rx_3.267_rz_3.092_NTheta_0,,,
spheroid_rx_0.809_rz_7.286,spheroid_rx_0.809_rz_7.286_NTheta_0,,,
spheroid_rx_6.992_rz_9.062,spheroid_rx_6.992_rz_9.062_NTheta_0,,,
spheroid_rx_6.413_rz_2.51,spheroid_rx_6.413_rz_2.51_NTheta_0,,,
spheroid_rx_8.635_rz_0.465,spheroid_rx_8.635_rz_0.465_NTheta_0,,,
spheroid_rx_9.965_rz_3.327,spheroid_rx_9.965_rz_3.327_NTheta_0,,,
spheroid_rx_4.405_rz_4.293,spheroid_rx_4.405_rz_4.293_NTheta_0,,,
spheroid_rx_1.208_rz_0.616,spheroid_rx_1.208_rz_0.616_NTheta_0,,,
spheroid_rx_7.138_rz_1.437,spheroid_rx_7.138_rz_1.437_NTheta_0,,,
spheroid_rx_4.94_rz_3.561,spheroid_rx_4.94_rz_3.561_NTheta_0,,,
spheroid_rx_7.338_rz_1.302,spheroid_rx_7.338_rz_1.302_NTheta_0,,,
spheroid_rx_5.357_rz_1.861,spheroid_rx_5.357_rz_1.861_NTheta_0,,,
spheroid_rx_3.624_rz_3.376,spheroid_rx_3.624_rz_3.376_NTheta_0,,,
spheroid_rx_9.635_rz_7.306,spheroid_rx_9.635_rz_7.306_NTheta_0,,,
spheroid_rx_4.366_rz_0.643,spheroid_rx_4.366_rz_0.643_NTheta_0,,,
spheroid_rx_9.723_rz_5.655,spheroid_rx_9.723_rz_5.655_NTheta_0,,,
spheroid_rx_3.034_rz_4.213,spheroid_rx_3.034_rz_4.213_NTheta_0,,,
spheroid_rx_7.761_rz_2.632,spheroid_rx_7.761_rz_2.632_NTheta_0,,,
spheroid_rx_8.302_rz_8.994,spheroid_rx_8.302_rz_8.994_NTheta_0,,,
spheroid_rx_1.947_rz_8.473,spheroid_rx_1.947_rz_8.473_NTheta_0,,,
spheroid_rx_7.942_rz_2.262,spheroid_rx_7.942_rz_2.262_NTheta_0,,,
spheroid_rx_0.595_rz_0.494,spheroid_rx_0.595_rz_0.494_NTheta_0,,,
spheroid_rx_4.748_rz_5.573,spheroid_rx_4.748_rz_5.573_NTheta_0,,,
spheroid_rx_2.417_rz_6.444,spheroid_rx_2.417_rz_6.444_NTheta_0,,,
spheroid_rx_3.219_rz_2.29,spheroid_rx_3.219_rz_2.29_NTheta_0,,,
spheroid_rx_6.629_rz_7.28,spheroid_rx_6.629_rz_7.28_NTheta_0,,,
spheroid_rx_7.135_rz_1.901,spheroid_rx_7.135_rz_1.901_NTheta_0,,,
spheroid_rx_7.181_rz_7.274,spheroid_rx_7.181_rz_7.274_NTheta_0,,,
spheroid_rx_0.409_rz_6.713,spheroid_rx_0.409_rz_6.713_NTheta_0,,,
spheroid_rx_7.305_rz_9.57,spheroid_rx_7.305_rz_9.57_NTheta_0,,,
spheroid_rx_3.107_rz_1.738,spheroid_rx_3.107_rz_1.738_NTheta_0,,,
spheroid_rx_1.831_rz_5.966,spheroid_rx_1.831_rz_5.966_NTheta_0,,,
spheroid_rx_1.283_rz_0.704,spheroid_rx_1.283_rz_0.704_NTheta_0,,,
spheroid_rx_3.249_rz_9.264,spheroid_rx_3.249_rz_9.264_NTheta_0,,,
spheroid_rx_8.14_rz_9.818,spheroid_rx_8.14_rz_9.818_NTheta_0,,,
spheroid_rx_8.96_rz_8.962,spheroid_rx_8.96_rz_8.962_NTheta_0,,,
spheroid_rx_4.058_rz_5.913,spheroid_rx_4.058_rz_5.913_NTheta_0,,,
spheroid_rx_1.638_rz_7.895,spheroid_rx_1.638_rz_7.895_NTheta_0,,,
spheroid_rx_3.116_rz_2.115,spheroid_rx_3.116_rz_2.115_NTheta_0,,,
spheroid_rx_7.237_rz_9.799,spheroid_rx_7.237_rz_9.799_NTheta_0,,,
spheroid_rx_9.596_rz_9.381,spheroid_rx_9.596_rz_9.381_NTheta_0,,,
spheroid_rx_2.093_rz_5.669,spheroid_rx_2.093_rz_5.669_NTheta_0,,,
spheroid_rx_6.482_rz_6.372,spheroid_rx_6.482_rz_6.372_NTheta_0,,,
spheroid_rx_9.98_rz_3.876,spheroid_rx_9.98_rz_3.876_NTheta_0,,,
spheroid_rx_9.447_rz_9.021,spheroid_rx_9.447_rz_9.021_NTheta_0,,,
spheroid_rx_7.224_rz_9.223,spheroid_rx_7.224_rz_9.223_NTheta_0,,,
spheroid_rx_9.248_rz_6.988,spheroid_rx_9.248_rz_6.988_NTheta_0,,,
spheroid_rx_2.208_rz_8.22,spheroid_rx_2.208_rz_8.22_NTheta_0,,,
spheroid_rx_7.02_rz_5.161,spheroid_rx_7.02_rz_5.161_NTheta_0,,,
spheroid_rx_9.572_rz_1.788,spheroid_rx_9.572_rz_1.788_NTheta_0,,,
spheroid_rx_8.164_rz_5.417,spheroid_rx_8.164_rz_5.417_NTheta_0,,,
spheroid_rx_1.495_rz_1.103,spheroid_rx_1.495_rz_1.103_NTheta_0,,,
spheroid_rx_1.026_rz_1.963,spheroid_rx_1.026_rz_1.963_NTheta_0,,,
spheroid_rx_2.74_rz_3.654,spheroid_rx_2.74_rz_3.654_NTheta_0,,,
spheroid_rx_5.491_rz_7.116,spheroid_rx_5.491_rz_7.116_NTheta_0,,,
spheroid_rx_8.206_rz_0.622,spheroid_rx_8.206_rz_0.622_NTheta_0,,,
spheroid_rx_0.667_rz_7.256,spheroid_rx_0.667_rz_7.256_NTheta_0,,,
spheroid_rx_7.578_rz_9.597,spheroid_rx_7.578_rz_9.597_NTheta_0,,,
spheroid_rx_8.564_rz_7.364,spheroid_rx_8.564_rz_7.364_NTheta_0,,,
spheroid_rx_5.889_rz_6.507,spheroid_rx_5.889_rz_6.507_NTheta_0,,,
spheroid_rx_6.892_rz_3.255,spheroid_rx_6.892_rz_3.255_NTheta_0,,,
spheroid_rx_6.796_rz_6.457,spheroid_rx_6.796_rz_6.457_NTheta_0,,,
spheroid_rx_4.558_rz_7.303,spheroid_rx_4.558_rz_7.303_NTheta_0,,,
spheroid_rx_5.883_rz_6.749,spheroid_rx_5.883_rz_6.749_NTheta_0,,,
spheroid_rx_1.958_rz_1.551,spheroid_rx_1.958_rz_1.551_NTheta_0,,,
spheroid_rx_1.308_rz_3.648,spheroid_rx_1.308_rz_3.648_NTheta_0,,,
spheroid_rx_7.492_rz_8.321,spheroid_rx_7.492_rz_8.321_NTheta_0,,,
spheroid_rx_9.617_rz_1.881,spheroid_rx_9.617_rz_1.881_NTheta_0,,,
spheroid_rx_6.035_rz_0.519,spheroid_rx_6.035_rz_0.519_NTheta_0,,,
spheroid_rx_3.125_rz_0.756,spheroid_rx_3.125_rz_0.756_NTheta_0,,,
spheroid_rx_6.526_rz_1.655,spheroid_rx_6.526_rz_1.655_NTheta_0,,,
spheroid_rx_2.897_rz_6.035,spheroid_rx_2.897_rz_6.035_NTheta_0,,,
spheroid_rx_1.256_rz_2.94,spheroid_rx_1.256_rz_2.94_NTheta_0,,,
spheroid_rx_6.531_rz_4.208,spheroid_rx_6.531_rz_4.208_NTheta_0,,,
spheroid_rx_5.312_rz_3.242,spheroid_rx_5.312_rz_3.242_NTheta_0,,,
spheroid_rx_6.534_rz_3.661,spheroid_rx_6.534_rz_3.661_NTheta_0,,,
spheroid_rx_4.362_rz_9.198,spheroid_rx_4.362_rz_9.198_NTheta_0,,,
spheroid_rx_0.386_rz_7.317,spheroid_rx_0.386_rz_7.317_NTheta_0,,,
spheroid_rx_2.668_rz_0.564,spheroid_rx_2.668_rz_0.564_NTheta_0,,,
spheroid_rx_2.947_rz_8.454,spheroid_rx_2.947_rz_8.454_NTheta_0,,,
spheroid_rx_3.337_rz_2.936,spheroid_rx_3.337_rz_2.936_NTheta_0,,,
spheroid_rx_7.254_rz_5.077,spheroid_rx_7.254_rz_5.077_NTheta_0,,,
spheroid_rx_7.86_rz_3.096,spheroid_rx_7.86_rz_3.096_NTheta_0,,,
spheroid_rx_3.974_rz_8.318,spheroid_rx_3.974_rz_8.318_NTheta_0,,,
spheroid_rx_1.862_rz_2.479,spheroid_rx_1.862_rz_2.479_NTheta_0,,,
spheroid_rx_9.401_rz_3.528,spheroid_rx_9.401_rz_3.528_NTheta_0,,,
spheroid_rx_6.016_rz_4.03,spheroid_rx_6.016_rz_4.03_NTheta_0,,,
spheroid_rx_7.432_rz_2.456,spheroid_rx_7.432_rz_2.456_NTheta_0,,,
spheroid_rx_9.791_rz_0.39,spheroid_rx_9.791_rz_0.39_NTheta_0,,,
spheroid_rx_6.049_rz_8.275,spheroid_rx_6.049_rz_8.275_NTheta_0,,,
spheroid_rx_8.604_rz_7.089,spheroid_rx_8.604_rz_7.089_NTheta_0,,,
spheroid_rx_9.532_rz_4.382,spheroid_rx_9.532_rz_4.382_NTheta_0,,,
spheroid_rx_8.839_rz_4.791,spheroid_rx_8.839_rz_4.791_NTheta_0,,,
spheroid_rx_1.705_rz_7.181,spheroid_rx_1.705_rz_7.181_NTheta_0,,,
spheroid_rx_8.717_rz_5.816,spheroid_rx_8.717_rz_5.816_NTheta_0,,,
spheroid_rx_2.9_rz_8.171,spheroid_rx_2.9_rz_8.171_NTheta_0,,,
spheroid_rx_0.848_rz_0.649,spheroid_rx_0.848_rz_0.649_NTheta_0,,,
spheroid_rx_3.67_rz_1.926,spheroid_rx_3.67_rz_1.926_NTheta_0,,,
spheroid_rx_0.794_rz_8.677,spheroid_rx_0.794_rz_8.677_NTheta_0,,,
spheroid_rx_9.417_rz_1.243,spheroid_rx_9.417_rz_1.243_NTheta_0,,,
spheroid_rx_5.018_rz_2.93,spheroid_rx_5.018_rz_2.93_NTheta_0,,,
spheroid_rx_1.826_rz_6.387,spheroid_rx_1.826_rz_6.387_NTheta_0,,,
spheroid_rx_0.308_rz_6.026,spheroid_rx_0.308_rz_6.026_NTheta_0,,,
spheroid_rx_4.495_rz_7.285,spheroid_rx_4.495_rz_7.285_NTheta_0,,,
spheroid_rx_5.314_rz_3.724,spheroid_rx_5.314_rz_3.724_NTheta_0,,,
spheroid_rx_8.993_rz_8.668,spheroid_rx_8.993_rz_8.668_NTheta_0,,,
spheroid_rx_3.336_rz_7.419,spheroid_rx_3.336_rz_7.419_NTheta_0,,,
spheroid_rx_5.587_rz_6.446,spheroid_rx_5.587_rz_6.446_NTheta_0,,,
spheroid_rx_3.261_rz_2.019,spheroid_rx_3.261_rz_2.019_NTheta_0,,,
spheroid_rx_4.172_rz_2.679,spheroid_rx_4.172_rz_2.679_NTheta_0,,,
spheroid_rx_7.545_rz_9.722,spheroid_rx_7.545_rz_9.722_NTheta_0,,,
spheroid_rx_0.531_rz_6.255,spheroid_rx_0.531_rz_6.255_NTheta_0,,,
spheroid_rx_0.289_rz_4.558,spheroid_rx_0.289_rz_4.558_NTheta_0,,,
spheroid_rx_7.725_rz_9.457,spheroid_rx_7.725_rz_9.457_NTheta_0,,,
spheroid_rx_6.516_rz_3.076,spheroid_rx_6.516_rz_3.076_NTheta_0,,,
spheroid_rx_6.097_rz_8.387,spheroid_rx_6.097_rz_8.387_NTheta_0,,,
spheroid_rx_9.699_rz_5.42,spheroid_rx_9.699_rz_5.42_NTheta_0,,,
spheroid_rx_2.976_rz_5.201,spheroid_rx_2.976_rz_5.201_NTheta_0,,,
spheroid_rx_5.363_rz_2.98,spheroid_rx_5.363_rz_2.98_NTheta_0,,,
spheroid_rx_6.628_rz_9.066,spheroid_rx_6.628_rz_9.066_NTheta_0,,,
spheroid_rx_8.511_rz_1.217,spheroid_rx_8.511_rz_1.217_NTheta_0,,,
spheroid_rx_8.943_rz_8.759,spheroid_rx_8.943_rz_8.759_NTheta_0,,,
spheroid_rx_5.049_rz_9.407,spheroid_rx_5.049_rz_9.407_NTheta_0,,,
spheroid_rx_2.44_rz_7.144,spheroid_rx_2.44_rz_7.144_NTheta_0,,,
spheroid_rx_5.131_rz_0.171,spheroid_rx_5.131_rz_0.171_NTheta_0,,,
spheroid_rx_4.277_rz_8.406,spheroid_rx_4.277_rz_8.406_NTheta_0,,,
spheroid_rx_3.067_rz_9.261,spheroid_rx_3.067_rz_9.261_NTheta_0,,,
spheroid_rx_9.882_rz_3.515,spheroid_rx_9.882_rz_3.515_NTheta_0,,,
spheroid_rx_7.287_rz_2.982,spheroid_rx_7.287_rz_2.982_NTheta_0,,,
spheroid_rx_8.542_rz_8.481,spheroid_rx_8.542_rz_8.481_NTheta_0,,,
spheroid_rx_0.453_rz_1.695,spheroid_rx_0.453_rz_1.695_NTheta_0,,,
spheroid_rx_6.187_rz_6.576,spheroid_rx_6.187_rz_6.576_NTheta_0,,,
spheroid_rx_9.32_rz_2.55,spheroid_rx_9.32_rz_2.55_NTheta_0,,,
spheroid_rx_9.723_rz_9.802,spheroid_rx_9.723_rz_9.802_NTheta_0,,,
spheroid_rx_8.385_rz_1.472,spheroid_rx_8.385_rz_1.472_NTheta_0,,,
spheroid_rx_8.599_rz_3.687,spheroid_rx_8.599_rz_3.687_NTheta_0,,,
spheroid_rx_1.752_rz_7.448,spheroid_rx_1.752_rz_7.448_NTheta_0,,,
spheroid_rx_5.095_rz_8.363,spheroid_rx_5.095_rz_8.363_NTheta_0,,,
spheroid_rx_2.162_rz_0.187,spheroid_rx_2.162_rz_0.187_NTheta_0,,,
spheroid_rx_2.162_rz_7.419,spheroid_rx_2.162_rz_7.419_NTheta_0,,,
spheroid_rx_7.076_rz_4.613,spheroid_rx_7.076_rz_4.613_NTheta_0,,,
spheroid_rx_9.08_rz_3.395,spheroid_rx_9.08_rz_3.395_NTheta_0,,,
spheroid_rx_5.109_rz_0.749,spheroid_rx_5.109_rz_0.749_NTheta_0,,,
spheroid_rx_9.994_rz_9.849,spheroid_rx_9.994_rz_9.849_NTheta_0,,,
spheroid_rx_5.935_rz_0.896,spheroid_rx_5.935_rz_0.896_NTheta_0,,,
spheroid_rx_6.501_rz_7.069,spheroid_rx_6.501_rz_7.069_NTheta_0,,,
spheroid_rx_6.729_rz_2.195,spheroid_rx_6.729_rz_2.195_NTheta_0,,,
spheroid_rx_8.052_rz_2.31,spheroid_rx_8.052_rz_2.31_NTheta_0,,,
spheroid_rx_7.947_rz_1.658,spheroid_rx_7.947_rz_1.658_NTheta_0,,,
spheroid_rx_3.773_rz_4.183,spheroid_rx_3.773_rz_4.183_NTheta_0,,,
spheroid_rx_6.512_rz_1.416,spheroid_rx_6.512_rz_1.416_NTheta_0,,,
spheroid_rx_9.06_rz_6.167,spheroid_rx_9.06_rz_6.167_NTheta_0,,,
spheroid_rx_6.017_rz_5.523,spheroid_rx_6.017_rz_5.523_NTheta_0,,,
spheroid_rx_9.671_rz_2.164,spheroid_rx_9.671_rz_2.164_NTheta_0,,,
spheroid_rx_6.968_rz_4.348,spheroid_rx_6.968_rz_4.348_NTheta_0,,,
spheroid_rx_5.772_rz_9.126,spheroid_rx_5.772_rz_9.126_NTheta_0,,,
spheroid_rx_8.358_rz_3.412,spheroid_rx_8.358_rz_3.412_NTheta_0,,,
spheroid_rx_5.896_rz_9.195,spheroid_rx_5.896_rz_9.195_NTheta_0,,,
spheroid_rx_6.189_rz_7.267,spheroid_rx_6.189_rz_7.267_NTheta_0,,,
spheroid_rx_3.045_rz_6.829,spheroid_rx_3.045_rz_6.829_NTheta_0,,,
spheroid_rx_7.156_rz_6.91,spheroid_rx_7.156_rz_6.91_NTheta_0,,,
spheroid_rx_8.586_rz_6.905,spheroid_rx_8.586_rz_6.905_NTheta_0,,,
spheroid_rx_8.832_rz_3.776,spheroid_rx_8.832_rz_3.776_NTheta_0,,,
spheroid_rx_4.598_rz_6.331,spheroid_rx_4.598_rz_6.331_NTheta_0,,,
spheroid_rx_9.164_rz_7.02,spheroid_rx_9.164_rz_7.02_NTheta_0,,,
spheroid_rx_4.837_rz_7.562,spheroid_rx_4.837_rz_7.562_NTheta_0,,,
spheroid_rx_1.326_rz_5.518,spheroid_rx_1.326_rz_5.518_NTheta_0,,,
spheroid_rx_7.827_rz_7.149,spheroid_rx_7.827_rz_7.149_NTheta_0,,,
spheroid_rx_3.179_rz_4.646,spheroid_rx_3.179_rz_4.646_NTheta_0,,,
spheroid_rx_1.502_rz_3.148,spheroid_rx_1.502_rz_3.148_NTheta_0,,,
spheroid_rx_7.603_rz_3.764,spheroid_rx_7.603_rz_3.764_NTheta_0,,,
spheroid_rx_5.642_rz_4.212,spheroid_rx_5.642_rz_4.212_NTheta_0,,,
spheroid_rx_2.884_rz_0.413,spheroid_rx_2.884_rz_0.413_NTheta_0,,,
spheroid_rx_9.96_rz_7.893,spheroid_rx_9.96_rz_7.893_NTheta_0,,,
spheroid_rx_0.593_rz_6.468,spheroid_rx_0.593_rz_6.468_NTheta_0,,,
spheroid_rx_3.256_rz_9.989,spheroid_rx_3.256_rz_9.989_NTheta_0,,,
spheroid_rx_5.416_rz_7.869,spheroid_rx_5.416_rz_7.869_NTheta_0,,,
spheroid_rx_3.633_rz_3.6,spheroid_rx_3.633_rz_3.6_NTheta_0,,,
spheroid_rx_1.339_rz_9.361,spheroid_rx_1.339_rz_9.361_NTheta_0,,,
spheroid_rx_8.765_rz_1.281,spheroid_rx_8.765_rz_1.281_NTheta_0,,,
spheroid_rx_9.02_rz_9.236,spheroid_rx_9.02_rz_9.236_NTheta_0,,,
spheroid_rx_3.421_rz_3.913,spheroid_rx_3.421_rz_3.913_NTheta_0,,,
spheroid_rx_3.533_rz_6.662,spheroid_rx_3.533_rz_6.662_NTheta_0,,,
spheroid_rx_0.793_rz_0.392,spheroid_rx_0.793_rz_0.392_NTheta_0,,,
spheroid_rx_4.937_rz_1.201,spheroid_rx_4.937_rz_1.201_NTheta_0,,,
spheroid_rx_4.475_rz_2.391,spheroid_rx_4.475_rz_2.391_NTheta_0,,,
