simulation_id,simulation_type,mesh_id,material_surr,material_particle,simulation_result_filepath,tolerance,start_times,end_times,RelOrient_id
vac__SiN_spheroid_rx_2.03_rz_4.981_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.03_rz_4.981_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.03_rz_4.981_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.483_rz_9.147_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.483_rz_9.147_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.483_rz_9.147_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_3.438_rz_7.349_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.438_rz_7.349_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_3.438_rz_7.349_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_9.696_rz_4.892_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_9.696_rz_4.892_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_9.696_rz_4.892_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_0.816_rz_7.716_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.816_rz_7.716_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_0.816_rz_7.716_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.031_rz_5.913_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.031_rz_5.913_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.031_rz_5.913_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.283_rz_6.525_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.283_rz_6.525_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.283_rz_6.525_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.949_rz_4.209_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.949_rz_4.209_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.949_rz_4.209_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.914_rz_1.663_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.914_rz_1.663_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.914_rz_1.663_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.837_rz_5.151_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.837_rz_5.151_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.837_rz_5.151_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_0.155_rz_8.646_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.155_rz_8.646_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_0.155_rz_8.646_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.464_rz_3.595_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.464_rz_3.595_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.464_rz_3.595_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_9.548_rz_5.716_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_9.548_rz_5.716_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_9.548_rz_5.716_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_9.068_rz_2.41_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_9.068_rz_2.41_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_9.068_rz_2.41_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_6.476_rz_8.095_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.476_rz_8.095_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_6.476_rz_8.095_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_9.376_rz_1.9_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_9.376_rz_1.9_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_9.376_rz_1.9_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.989_rz_8.052_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.989_rz_8.052_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.989_rz_8.052_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.049_rz_5.19_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.049_rz_5.19_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.049_rz_5.19_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.306_rz_3.03_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.306_rz_3.03_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.306_rz_3.03_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_9.025_rz_7.105_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_9.025_rz_7.105_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_9.025_rz_7.105_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.842_rz_3.368_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.842_rz_3.368_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.842_rz_3.368_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.758_rz_8.787_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.758_rz_8.787_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.758_rz_8.787_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_9.707_rz_0.293_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_9.707_rz_0.293_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_9.707_rz_0.293_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.037_rz_0.226_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.037_rz_0.226_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.037_rz_0.226_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_6.639_rz_4.143_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.639_rz_4.143_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_6.639_rz_4.143_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.01_rz_8.554_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.01_rz_8.554_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.01_rz_8.554_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.023_rz_2.707_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.023_rz_2.707_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.023_rz_2.707_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_6.983_rz_5.508_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.983_rz_5.508_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_6.983_rz_5.508_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_0.077_rz_5.324_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.077_rz_5.324_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_0.077_rz_5.324_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.331_rz_7.097_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.331_rz_7.097_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.331_rz_7.097_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.538_rz_7.409_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.538_rz_7.409_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.538_rz_7.409_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_5.755_rz_5.543_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_5.755_rz_5.543_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_5.755_rz_5.543_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_3.224_rz_0.647_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.224_rz_0.647_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_3.224_rz_0.647_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.627_rz_2.255_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.627_rz_2.255_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.627_rz_2.255_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.298_rz_2.488_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.298_rz_2.488_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.298_rz_2.488_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_6.963_rz_7.815_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.963_rz_7.815_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_6.963_rz_7.815_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.542_rz_7.583_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.542_rz_7.583_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.542_rz_7.583_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_5.113_rz_2.595_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_5.113_rz_2.595_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_5.113_rz_2.595_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.147_rz_4.053_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.147_rz_4.053_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.147_rz_4.053_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.52_rz_4.158_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.52_rz_4.158_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.52_rz_4.158_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.615_rz_8.536_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.615_rz_8.536_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.615_rz_8.536_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_5.625_rz_9.681_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_5.625_rz_9.681_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_5.625_rz_9.681_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.312_rz_9.685_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.312_rz_9.685_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.312_rz_9.685_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.351_rz_7.296_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.351_rz_7.296_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.351_rz_7.296_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_5.735_rz_9.79_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_5.735_rz_9.79_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_5.735_rz_9.79_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.287_rz_9.066_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.287_rz_9.066_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.287_rz_9.066_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.715_rz_8.051_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.715_rz_8.051_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.715_rz_8.051_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_6.878_rz_9.975_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.878_rz_9.975_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_6.878_rz_9.975_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.796_rz_9.426_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.796_rz_9.426_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.796_rz_9.426_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_0.501_rz_7.441_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.501_rz_7.441_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_0.501_rz_7.441_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_0.898_rz_3.342_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.898_rz_3.342_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_0.898_rz_3.342_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.517_rz_4.929_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.517_rz_4.929_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.517_rz_4.929_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.97_rz_3.655_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.97_rz_3.655_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.97_rz_3.655_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.797_rz_5.014_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.797_rz_5.014_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.797_rz_5.014_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.26_rz_7.171_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.26_rz_7.171_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.26_rz_7.171_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.529_rz_6.562_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.529_rz_6.562_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.529_rz_6.562_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_3.134_rz_8.993_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.134_rz_8.993_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_3.134_rz_8.993_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.949_rz_4.743_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.949_rz_4.743_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.949_rz_4.743_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.607_rz_0.351_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.607_rz_0.351_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.607_rz_0.351_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.175_rz_0.975_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.175_rz_0.975_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.175_rz_0.975_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.853_rz_3.818_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.853_rz_3.818_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.853_rz_3.818_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
